image_id,fold,for_validation
aja_206,B,True
aja_207,B,True
aja_208,B,True
aja_209,B,True
aja_210,B,True
aja_211,B,True
aja_212,B,True
aja_213,B,True
aja_214,B,True
aja_215,B,True
akq_000,C,True
akq_001,C,True
akq_002,C,True
akq_003,C,True
akq_004,C,True
akq_005,C,True
akq_006,C,True
akq_007,C,True
akq_008,C,True
akq_009,C,True
akq_010,C,True
akq_011,C,True
akq_012,C,True
akq_013,C,True
akq_014,C,True
akq_015,C,True
akq_016,C,True
akq_017,C,True
akq_018,C,True
akq_019,C,True
akq_020,C,True
akq_021,C,True
akq_022,C,True
akq_023,C,True
akq_024,C,
akq_025,C,
akq_026,C,
akq_027,C,
akq_028,C,
akq_029,C,
akq_030,C,
akq_031,C,
akq_032,C,
akq_033,C,
akq_034,C,
akq_035,C,
akq_036,C,
akq_037,C,
akq_038,C,
akq_039,C,
akq_040,C,
akq_041,C,
akq_042,C,
akq_043,C,
akq_044,C,
akq_045,C,
akq_046,C,
akq_047,C,
akq_048,C,
akq_049,C,
akq_050,C,
akq_051,C,
akq_052,C,
akq_053,C,
akq_054,C,
akq_055,C,
akq_056,C,
akq_057,C,
akq_058,C,
akq_059,C,
akq_060,C,
akq_061,C,
akq_062,C,
akq_063,C,
akq_064,C,
akq_065,C,
akq_066,C,
akq_067,C,
akq_068,C,
akq_069,C,
akq_070,C,
akq_071,C,
akq_072,C,
akq_073,C,
akq_074,C,
akq_075,C,
akq_076,C,
akq_077,C,
akq_078,C,
akq_079,C,
akq_080,C,
akq_081,C,
akq_082,C,
akq_083,C,
akq_084,C,
akq_085,C,
akq_086,C,
akq_087,C,
akq_088,C,
akq_089,C,
akq_090,C,
akq_091,C,
akq_092,C,
akq_093,C,
akq_094,C,
akq_095,C,
akq_096,C,
akq_097,C,
akq_098,C,
akq_099,C,
akq_100,C,
akq_101,C,
akq_102,C,
akq_103,C,
akq_104,C,
akq_105,C,
akq_106,C,
akq_107,C,
akq_108,C,
akq_109,C,
akq_110,C,
akq_111,C,
akq_112,C,
akq_113,C,
akq_114,C,
akq_115,C,
akq_116,C,
akq_117,C,
akq_118,C,
akq_119,C,
akq_120,C,
akq_121,C,
akq_122,C,
akq_123,C,
akq_124,C,
akq_125,C,
akq_126,C,
akq_127,C,
alc_000,A,True
alc_001,A,True
alc_002,A,True
alc_003,A,True
alc_004,A,True
alc_005,A,True
alc_006,A,True
alc_007,A,True
alc_008,A,True
alc_009,A,True
alc_010,A,
alc_011,A,
alc_012,A,
alc_013,A,
alc_014,A,
alc_015,A,
alc_016,A,
alc_017,A,
alc_018,A,
alc_019,A,
alq_000,B,False
alq_001,B,False
alq_002,B,False
alq_003,B,False
alq_004,B,False
alq_005,B,False
alq_006,B,False
alq_007,B,False
alq_008,B,False
alq_009,B,False
alq_010,B,False
alq_011,B,False
alq_012,B,False
alq_013,B,False
alq_014,B,False
alq_015,B,False
alq_016,B,False
alq_017,B,False
alq_018,B,False
alq_019,B,False
alq_020,B,False
alq_021,B,False
alq_022,B,False
alq_023,B,False
alq_024,B,False
alq_025,B,False
alq_026,B,False
alq_027,B,False
alq_028,B,False
alq_029,B,False
alq_030,B,False
alq_031,B,False
alq_032,B,False
alq_033,B,False
alq_034,B,False
alq_035,B,False
alq_036,B,False
alq_037,B,False
alq_038,B,False
alq_039,B,False
alq_040,B,False
alq_041,B,False
alq_042,B,False
alq_043,B,False
alq_044,B,False
alq_045,B,False
alq_046,B,False
alq_047,B,False
alq_048,B,False
alq_049,B,False
alq_050,B,False
alq_051,B,False
alq_052,B,False
alq_053,B,False
alq_054,B,False
alq_055,B,False
alq_056,B,False
alq_057,B,False
alq_058,B,False
alq_059,B,False
alq_060,B,False
alq_061,B,False
alq_062,B,False
alq_063,B,False
alq_064,B,False
alq_065,B,False
alq_066,B,False
alq_067,B,False
alq_068,B,False
alq_069,B,False
alq_070,B,False
alq_071,B,False
alq_072,B,False
alq_073,B,False
alq_074,B,False
alq_075,B,False
alq_076,B,False
alq_077,B,False
alq_078,B,False
alq_079,B,False
alq_080,B,False
alq_081,B,False
alq_082,B,False
alq_083,B,False
alq_084,B,False
alq_085,B,False
alq_086,B,False
alq_087,B,False
alq_088,B,False
alq_089,B,False
alq_090,B,False
alq_091,B,False
alq_092,B,False
alq_093,B,False
alq_094,B,False
alq_095,B,False
alq_096,B,False
alq_097,B,False
alq_098,B,False
alq_099,B,False
alq_100,B,False
alq_101,B,False
alq_102,B,False
alq_103,B,False
alq_104,B,False
alq_105,B,False
alq_106,B,False
alq_107,B,False
alq_108,B,False
alq_109,B,False
alq_110,B,False
alq_111,B,False
alq_112,B,False
alq_113,B,False
alq_114,B,False
alq_115,B,False
alq_116,B,False
alq_117,B,False
alq_118,B,False
alq_119,B,False
alq_120,B,False
alq_121,B,False
alq_122,B,False
alq_123,B,False
alq_124,B,False
alq_125,B,False
alq_126,B,False
alq_127,B,False
alq_128,B,False
alq_129,B,False
alq_130,B,False
alq_131,B,False
alq_132,B,False
alq_133,B,False
alq_134,B,False
alq_135,B,False
alq_136,B,False
alq_137,B,False
alq_138,B,False
alq_139,B,False
alq_140,B,False
alq_141,B,False
alq_142,B,False
alq_143,B,False
alq_144,B,False
alq_145,B,False
alq_146,B,False
alq_147,B,False
alq_148,B,False
alq_149,B,False
alq_150,B,False
alq_151,B,False
alq_152,B,False
alq_153,B,False
alq_154,B,False
alq_155,B,False
alq_156,B,False
alq_157,B,False
alq_158,B,False
alq_159,B,False
alq_160,B,False
alq_161,B,False
alq_162,B,False
alq_163,B,False
alq_164,B,False
alq_165,B,False
alq_166,B,False
alq_167,B,False
alq_168,B,False
alq_169,B,False
alq_170,B,False
alq_171,B,False
alq_172,B,False
alq_173,B,False
alq_174,B,False
alq_175,B,False
alq_176,B,False
alq_177,B,False
alq_178,B,False
alq_179,B,False
alq_180,B,False
alq_181,B,False
alq_182,B,False
alq_183,B,False
alq_184,B,False
alq_185,B,False
alq_186,B,False
alq_187,B,False
alq_188,B,False
alq_189,B,False
alq_190,B,False
alq_191,B,False
alq_192,B,False
alq_193,B,False
alq_194,B,False
alq_195,B,False
alq_196,B,False
alq_197,B,False
alq_198,B,False
alq_199,B,False
alq_200,B,False
alq_201,B,False
alq_202,B,False
alq_203,B,False
alq_204,B,False
alq_205,B,False
alq_206,B,False
alq_207,B,False
alq_208,B,False
alq_209,B,False
alq_210,B,False
alq_211,B,False
alq_212,B,False
alq_213,B,False
alq_214,B,False
alq_215,B,False
alq_216,B,False
alq_217,B,False
alq_218,B,False
alq_219,B,False
alq_220,B,False
alq_221,B,False
alq_222,B,False
alq_223,B,False
alq_224,B,False
alq_225,B,False
alq_226,B,False
alq_227,B,False
alq_228,B,False
alq_229,B,False
alq_230,B,False
alq_231,B,False
alq_232,B,False
alq_233,B,False
alq_234,B,False
alq_235,B,False
alq_236,B,False
alq_237,B,False
alq_238,B,False
alq_239,B,False
alq_240,B,False
alq_241,B,False
alq_242,B,False
alq_243,B,False
alq_244,D,True
alq_245,D,True
alq_246,D,True
alq_247,D,True
alq_248,D,True
alq_249,D,True
alq_250,D,True
alq_251,D,True
alq_252,D,True
alq_253,D,True
alq_254,D,True
alq_255,D,True
alq_256,D,True
alq_257,D,True
alq_258,D,True
alq_259,D,True
alq_260,D,True
alq_261,D,True
alq_262,D,True
alq_263,D,True
alq_264,D,True
alq_265,D,True
alq_266,D,True
alq_267,D,True
alq_268,D,True
alq_269,D,True
alq_270,D,True
alq_271,D,True
alq_272,D,True
alq_273,D,True
alq_274,D,True
alq_275,D,True
alq_276,D,True
alq_277,D,True
alq_278,D,True
alq_279,D,True
alq_280,D,True
alq_281,D,True
alq_282,D,True
alq_283,D,True
alq_284,D,True
alq_285,D,True
alq_286,D,True
alq_287,D,True
alq_288,D,True
alq_289,D,True
alq_290,D,True
alq_291,D,True
alq_292,D,True
amd_000,C,False
amd_001,C,False
amd_002,C,False
amd_003,C,False
amd_004,C,False
amd_005,C,False
amd_006,C,False
amd_007,C,False
amd_008,C,False
amd_009,C,False
amd_010,C,False
amd_011,C,False
amd_012,C,False
amd_013,C,False
amd_014,C,False
amd_015,C,False
amd_016,C,False
amd_017,C,False
amd_018,C,False
amd_019,C,False
amd_020,C,False
amd_021,C,False
amd_022,C,False
amd_023,C,False
amd_024,C,False
amd_025,C,False
amd_026,C,False
amd_027,C,False
amd_028,C,False
amd_029,C,False
amd_030,C,False
amd_031,C,False
amd_032,C,False
amd_033,C,False
amd_034,D,True
amd_035,D,True
amd_036,D,True
amd_037,D,True
amd_038,D,True
amd_039,D,True
amd_040,D,True
amd_041,D,True
amd_042,D,True
amd_043,D,True
amd_044,D,True
amd_045,D,True
amd_046,D,True
amd_047,D,True
amd_048,D,True
amd_049,D,True
amd_050,D,True
amd_051,D,True
amd_052,D,True
amd_053,D,True
amd_054,D,True
amd_055,D,True
amd_056,D,True
amd_057,D,True
amd_058,D,True
amd_059,D,True
amd_060,D,True
amd_061,D,True
amd_062,D,True
amd_063,D,True
amd_064,D,True
amd_065,D,True
amd_066,D,True
amd_067,D,True
amd_068,D,True
amd_069,D,True
amd_070,D,True
amd_071,D,True
amd_072,D,True
amd_073,D,True
amd_074,D,True
amd_075,D,True
amd_076,D,True
amd_077,D,True
amd_078,D,True
amd_079,D,True
amd_080,D,True
amd_081,D,True
amd_082,D,True
amd_083,D,True
amd_084,D,True
amd_085,D,True
amd_086,D,True
amd_087,D,True
amd_088,D,True
amd_089,D,True
amd_090,D,True
amd_091,D,True
amd_092,D,True
amd_093,D,True
amd_094,D,True
amd_095,D,True
amd_096,D,True
amd_097,D,True
amd_098,D,True
amd_099,D,True
amd_100,D,True
amd_101,D,True
amd_102,D,True
amd_103,D,True
amd_104,D,True
amd_105,D,True
amd_106,D,True
amd_107,D,True
amd_108,D,True
amd_109,D,True
amd_110,D,True
amd_111,D,True
amd_112,D,True
amd_113,D,True
amd_114,D,True
amd_115,D,True
amd_116,D,True
amd_117,D,True
amd_118,D,True
amd_119,D,True
amd_120,D,True
amd_121,D,True
amd_122,D,True
amd_123,D,True
amd_124,D,True
amd_125,D,True
amd_126,D,True
amd_127,D,True
amd_128,D,True
amd_129,D,True
amd_130,D,True
amd_131,D,True
amd_132,D,True
amd_133,D,True
amd_134,D,True
amd_135,D,True
amd_136,D,True
amd_137,D,True
amd_138,D,True
amd_139,D,True
amd_140,D,True
amd_141,D,True
amd_142,D,True
amd_143,D,True
amd_144,D,True
amd_145,D,True
amd_146,D,True
amd_147,D,True
amd_148,D,True
amd_149,D,True
amd_150,D,True
amd_151,D,True
amd_152,D,True
amd_153,D,True
amd_154,D,True
amd_155,D,True
amd_156,D,True
amd_157,D,True
amd_158,D,True
amd_159,D,True
amd_160,D,True
amd_161,D,True
amd_162,D,True
amd_163,D,True
amd_164,D,True
amd_165,D,True
amd_166,D,True
amd_167,D,True
amd_168,D,True
amd_169,D,True
amd_170,D,True
amd_171,D,True
amd_172,D,True
amd_173,D,True
amd_174,D,True
amd_175,D,True
amd_176,D,True
amd_177,D,True
amd_178,D,True
amd_179,D,True
amd_180,D,True
amd_181,D,True
amd_182,D,True
amd_183,D,True
amn_000,A,False
amn_001,A,False
amn_002,A,False
amn_003,A,False
amn_004,A,False
amn_005,A,False
amn_006,A,False
amn_007,A,False
amn_008,A,False
amn_009,A,False
amn_010,A,False
amn_011,A,False
amn_012,A,False
amn_013,A,False
amn_014,A,False
amn_015,A,False
amn_016,A,False
amn_017,A,False
amn_018,A,False
amn_019,A,False
amn_020,A,False
amn_021,A,False
amn_022,A,False
amn_023,A,False
amn_024,A,False
amn_025,A,False
amn_026,A,False
amn_027,A,False
amn_028,B,True
amn_029,B,True
amn_030,B,True
amn_031,B,True
amn_032,B,True
amn_033,B,True
amn_034,B,True
amn_035,B,True
amn_036,B,True
amn_037,B,True
amn_038,B,True
amn_039,B,True
amn_040,B,True
amn_041,B,True
amn_042,B,True
amn_043,B,True
amn_044,B,True
amn_045,B,True
amn_046,B,True
amn_047,B,True
amn_048,B,True
amn_049,B,True
amn_050,B,True
amn_051,B,True
amn_052,B,True
amn_053,B,True
amn_054,B,True
amn_055,B,True
amn_056,B,True
amn_057,B,True
amn_058,B,True
amn_059,B,True
amn_060,B,True
amn_061,B,True
amn_062,B,True
amn_063,B,True
amn_064,B,True
amn_065,B,True
amn_066,B,True
amn_067,B,True
amn_068,B,True
amn_069,B,True
amn_070,B,True
amn_071,B,True
amn_072,B,True
amn_073,B,True
amn_074,B,True
amn_075,B,True
amn_076,B,True
amn_077,B,True
amn_078,B,True
amn_079,B,True
amn_080,B,True
amn_081,B,True
amn_082,B,True
amn_083,B,True
amn_084,B,True
amn_085,B,True
amn_086,B,True
amn_087,B,True
amn_088,B,True
amn_089,B,True
amn_090,B,True
amn_091,B,True
amn_092,B,True
amn_093,B,True
amn_094,B,True
amn_095,B,True
amn_096,B,True
amn_097,B,True
amn_098,B,True
amn_099,B,True
amn_100,B,True
amn_101,B,True
amn_102,B,True
amn_103,B,True
amn_104,B,True
amn_105,B,True
amn_106,B,True
amn_107,B,True
amn_108,B,True
amn_109,B,True
amn_110,B,True
amn_111,B,True
amn_112,B,True
amn_113,B,True
amn_114,B,True
amn_115,B,True
amn_116,B,True
amn_117,B,True
amn_118,B,True
amn_119,B,True
amn_120,B,True
amn_121,B,True
amn_122,B,True
amn_123,B,True
amn_124,B,True
amn_125,B,True
amn_126,B,True
amn_127,B,True
amn_128,B,True
amn_129,B,True
amn_130,B,True
amn_131,B,True
amn_132,B,True
amn_133,B,True
amn_134,B,True
amn_135,B,True
amn_136,B,True
amn_137,B,True
amn_138,B,True
amn_139,B,True
amn_140,B,True
amn_141,B,True
amn_142,B,True
amn_143,B,True
amn_144,B,True
amn_145,B,True
amn_146,B,True
amn_147,B,True
amn_148,B,True
amn_149,B,True
amn_150,B,True
amn_151,B,True
amn_152,B,True
amn_153,B,True
amn_154,B,True
amn_155,B,True
amn_156,B,True
amn_157,B,True
amn_158,B,True
amn_159,B,True
amn_160,B,True
amn_161,B,True
amn_162,B,True
amn_163,B,True
amn_164,B,True
amn_165,B,True
amn_166,B,True
amn_167,B,True
amn_168,B,True
amn_169,B,True
amn_170,B,True
amn_171,B,True
amn_172,B,True
amn_173,B,True
amn_174,B,True
amn_175,B,True
amn_176,B,True
amn_177,B,True
amn_178,B,True
amn_179,B,True
amn_180,B,True
amn_181,B,True
amn_182,B,True
amn_183,B,True
amn_184,B,True
amn_185,B,True
amn_186,B,True
amn_187,B,True
amn_188,B,True
amn_189,B,True
amn_190,B,True
amn_191,B,True
amn_192,B,True
amn_193,B,True
amn_194,B,True
amn_195,B,True
amn_196,B,True
amn_197,B,True
amn_198,B,True
amn_199,B,True
amn_200,B,True
amn_201,B,True
amn_202,B,True
amn_203,B,True
amn_204,B,True
amn_205,B,True
amn_206,B,True
amn_207,B,True
amn_208,B,True
amn_209,B,True
amn_210,B,True
amn_211,B,True
amn_212,B,True
amn_213,B,True
amn_214,B,True
amn_215,B,True
amn_216,B,True
amn_217,B,True
amn_218,B,True
amn_219,B,True
amn_220,B,True
amn_221,B,True
amn_222,B,True
amn_223,B,True
amn_224,B,True
amn_225,B,True
amn_226,B,True
amn_227,B,True
amn_228,B,True
amn_229,B,True
amn_230,B,True
amn_231,B,True
amn_232,B,True
amn_233,B,True
amn_234,B,True
amn_235,B,True
amn_236,B,True
amn_237,B,True
amn_238,B,True
amn_239,B,True
amn_240,B,True
amn_241,B,True
amn_242,B,True
amn_243,B,True
amn_244,B,True
amn_245,B,True
amn_246,B,True
amn_247,B,True
amn_248,B,True
amn_249,B,True
amn_250,B,True
amn_251,B,True
amn_252,B,True
amn_253,B,True
amn_254,B,True
amn_255,B,True
amn_256,B,True
amn_257,B,True
amn_258,B,True
amn_259,B,True
amn_260,B,True
amn_261,B,True
amn_262,B,True
amn_263,B,True
amn_264,B,True
amn_265,B,True
amn_266,B,True
amn_267,B,True
amn_268,B,True
amn_269,B,True
amn_270,B,True
amn_271,B,True
amn_272,B,True
amn_273,B,True
amn_274,B,True
amn_275,B,True
amn_276,B,True
amn_277,B,True
amn_278,B,True
amn_279,B,True
amn_280,B,True
amn_281,B,True
amn_282,B,True
amn_283,B,True
amn_284,B,True
amn_285,B,True
amn_286,B,True
amn_287,B,True
amn_288,B,True
amn_289,B,True
amn_290,B,True
amn_291,B,True
amn_292,B,True
amn_293,B,True
amn_294,B,True
amn_295,B,True
amn_296,B,True
amn_297,B,True
amn_298,B,True
amn_299,B,True
amn_300,B,True
amn_301,B,True
amn_302,B,True
amn_303,B,True
amn_304,B,True
amn_305,B,True
amn_306,B,True
amn_307,B,True
amn_308,B,True
amn_309,B,True
amn_310,B,True
amn_311,B,True
amn_312,B,True
amn_313,B,True
amn_314,B,True
amn_315,B,True
amn_316,B,True
amn_317,B,True
amn_318,B,True
amn_319,B,True
amn_320,B,True
amn_321,B,True
amn_322,B,True
amn_323,B,True
amn_324,B,True
amn_325,B,True
amn_326,B,True
amw_000,B,False
amw_001,B,False
amw_002,B,False
amw_003,B,False
amw_004,B,False
amw_005,B,False
amw_006,B,False
amw_007,B,False
amw_008,B,False
amw_009,B,False
amw_010,B,False
amw_011,B,False
amw_012,B,False
amw_013,B,False
amw_014,B,False
amw_015,C,True
amw_016,C,True
amw_017,C,True
amw_018,C,True
amw_019,C,True
amw_020,C,True
amw_021,C,True
amw_022,C,True
amw_023,C,True
amw_024,C,True
amw_025,C,True
amw_026,C,True
amw_027,C,True
amw_028,C,True
amw_029,C,True
amz_000,D,False
amz_001,D,False
amz_002,D,False
amz_003,D,False
amz_004,D,False
amz_005,D,False
amz_006,D,False
amz_007,D,False
amz_008,D,False
amz_009,D,False
amz_010,D,False
amz_011,D,False
amz_012,D,False
amz_013,D,False
amz_014,D,False
amz_015,D,False
amz_016,B,True
amz_017,B,True
amz_018,B,True
amz_019,B,True
amz_020,B,True
amz_021,B,True
amz_022,B,True
amz_023,B,True
amz_024,B,True
ang_000,A,False
ang_001,A,False
ang_002,A,False
ang_003,A,False
ang_004,A,False
ang_005,A,False
ang_006,A,False
ang_007,A,False
ang_008,A,False
ang_009,A,False
ang_010,A,False
ang_011,A,False
ang_012,A,False
ang_013,A,False
ang_014,A,False
ang_015,A,False
ang_016,A,False
ang_017,A,False
ang_018,A,False
ang_019,A,False
ang_020,A,False
ang_021,A,False
ang_022,A,False
ang_023,A,False
ang_024,A,False
ang_025,A,False
ang_026,A,False
ang_027,A,False
ang_028,A,False
ang_029,A,False
ang_030,A,False
ang_031,A,False
ang_032,A,False
ang_033,A,False
ang_034,A,False
ang_035,A,False
ang_036,A,False
ang_037,A,False
ang_038,A,False
ang_039,A,False
ang_040,A,False
ang_041,A,False
ang_042,A,False
ang_043,A,False
ang_044,A,False
ang_045,A,False
ang_046,A,False
ang_047,A,False
ang_048,A,False
ang_049,A,False
ang_050,A,False
ang_051,A,False
ang_052,A,False
ang_053,A,False
ang_054,A,False
ang_055,A,False
ang_056,A,False
ang_057,A,False
ang_058,A,False
ang_059,A,False
ang_060,A,False
ang_061,A,False
ang_062,A,False
ang_063,A,False
ang_064,A,False
ang_065,A,False
ang_066,A,False
ang_067,A,False
ang_068,A,False
ang_069,A,False
ang_070,A,False
ang_071,A,False
ang_072,A,False
ang_073,A,False
ang_074,A,False
ang_075,A,False
ang_076,A,False
ang_077,A,False
ang_078,A,False
ang_079,A,False
ang_080,A,False
ang_081,A,False
ang_082,A,False
ang_083,A,False
ang_084,A,False
ang_085,A,False
ang_086,A,False
ang_087,A,False
ang_088,A,False
ang_089,A,False
ang_090,A,False
ang_091,A,False
ang_092,A,False
ang_093,A,False
ang_094,A,False
ang_095,A,False
ang_096,D,True
ang_097,D,True
ang_098,D,True
ang_099,D,True
ang_100,D,True
ang_101,D,True
ang_102,D,True
ang_103,D,True
ang_104,D,True
ang_105,D,True
ang_106,D,True
ang_107,D,True
ang_108,D,True
ang_109,D,True
ang_110,D,True
ang_111,D,True
ang_112,D,True
ang_113,D,True
ang_114,D,True
ang_115,D,True
ang_116,D,True
ang_117,D,True
ang_118,D,True
ang_119,D,True
ang_120,D,True
ang_121,D,True
ang_122,D,True
ang_123,D,True
ang_124,D,True
ang_125,D,True
ang_126,D,True
ang_127,D,True
ang_128,D,True
ang_129,D,True
ang_130,D,True
ang_131,D,True
ang_132,D,True
ang_133,D,True
ang_134,D,True
ang_135,D,True
ang_136,D,True
ang_137,D,True
ang_138,D,True
ang_139,D,True
ang_140,D,True
ang_141,D,True
ang_142,D,True
ang_143,D,True
ang_144,D,True
ang_145,D,True
ang_146,D,True
ang_147,D,True
ang_148,D,True
ang_149,D,True
ang_150,D,True
ang_151,D,True
ang_152,D,True
ang_153,D,True
ang_154,D,True
ang_155,D,True
ang_156,D,True
ang_157,D,True
ang_158,D,True
ang_159,D,True
ang_160,D,True
ang_161,D,True
ang_162,D,True
ang_163,D,True
ang_164,D,True
ang_165,D,True
ang_166,D,True
ang_167,D,True
ang_168,D,True
ang_169,D,True
ang_170,D,True
ang_171,D,True
ang_172,D,True
ano_000,D,True
ano_001,D,True
ano_002,D,True
ano_003,D,True
ano_004,D,True
ano_005,D,True
ano_006,D,True
ano_007,D,True
ano_008,D,True
ano_009,D,True
ano_010,D,True
ano_011,D,True
ano_012,D,True
ano_013,D,True
ano_014,D,True
ano_015,D,True
ano_016,D,True
ano_017,D,True
ano_018,D,True
ano_019,D,True
ano_020,D,True
ano_021,D,True
ano_022,D,True
ano_023,D,True
ano_024,D,True
ano_025,D,True
ano_026,D,True
ano_027,D,True
ano_028,D,True
ano_029,D,True
ano_030,D,True
ano_031,D,
ano_032,D,
ano_033,D,
ano_034,D,
ano_035,D,
ano_036,D,
ano_037,D,
ano_038,D,
ano_039,D,
ano_040,D,
ano_041,D,
ano_042,D,
ano_043,D,
ano_044,D,
ano_045,D,
ano_046,D,
ano_047,D,
ano_048,D,
ano_049,D,
ano_050,D,
ano_051,D,
ano_052,D,
ano_053,D,
ano_054,D,
ano_055,D,
ano_056,D,
ano_057,D,
ano_058,D,
ano_059,D,
ano_060,D,
ano_061,D,
ano_062,D,
ano_063,D,
ano_064,D,
ano_065,D,
ano_066,D,
ano_067,D,
ano_068,D,
ano_069,D,
ano_070,D,
ano_071,D,
ano_072,D,
ano_073,D,
ano_074,D,
ano_075,D,
ano_076,D,
ano_077,D,
ano_078,D,
ano_079,D,
ano_080,D,
ano_081,D,
ano_082,D,
ano_083,D,
ano_084,D,
ano_085,D,
ano_086,D,
aoe_000,C,False
aoe_001,C,False
aoe_002,C,False
aoe_003,C,False
aoe_004,C,False
aoe_005,C,False
aoe_006,C,False
aoe_007,C,False
aoe_008,C,False
aoe_009,C,False
aoe_010,C,False
aoe_011,C,False
aoe_012,C,False
aoe_013,C,False
aoe_014,C,False
aoe_015,C,False
aoe_016,C,False
aoe_017,C,False
aoe_018,C,False
aoe_019,C,False
aoe_020,C,False
aoe_021,C,False
aoe_022,C,False
aoe_023,C,False
aoe_024,C,False
aoe_025,C,False
aoe_026,C,False
aoe_027,C,False
aoe_028,C,False
aoe_029,C,False
aoe_030,C,False
aoe_031,A,True
aoe_032,A,True
aoe_033,A,True
aoe_034,A,True
aoe_035,A,True
aoe_036,A,True
aoe_037,A,True
aoe_038,A,True
aoe_039,A,True
aoe_040,A,True
aoe_041,A,True
aoe_042,A,True
aoe_043,A,True
aoe_044,A,True
aoe_045,A,True
aoe_046,A,True
aoe_047,A,True
aoe_048,A,True
aoe_049,A,True
aoe_050,A,True
aoe_051,A,True
aoe_052,A,True
aoe_053,A,True
aoe_054,A,True
aoe_055,A,True
aoe_056,A,True
aoe_057,A,True
aoe_058,A,True
aoe_059,A,True
aoe_060,A,True
aoe_061,A,True
aoe_062,A,True
aoe_063,A,True
aoe_064,A,True
aoe_065,A,True
aoe_066,A,True
aoe_067,A,True
aoe_068,A,True
aoe_069,A,True
aoe_070,A,True
aoe_071,A,True
aoe_072,A,True
aoe_073,A,True
aoe_074,A,True
aoe_075,A,True
aoe_076,A,True
aoe_077,A,True
aox_000,B,True
aox_001,B,True
aox_002,B,True
aox_003,B,True
aox_004,B,True
aox_005,B,True
aox_006,B,True
aox_007,B,True
aox_008,B,True
aox_009,B,True
aox_010,B,
aox_011,B,
aox_012,B,
aox_013,B,
aox_014,B,
aox_015,B,
aox_016,B,
aox_017,B,
aox_018,B,
aox_019,B,
aph_000,D,False
aph_001,D,False
aph_002,D,False
aph_003,D,False
aph_004,D,False
aph_005,D,False
aph_006,D,False
aph_007,D,False
aph_008,D,False
aph_009,D,False
aph_010,D,False
aph_011,D,False
aph_012,D,False
aph_013,D,False
aph_014,D,False
aph_015,D,False
aph_016,D,False
aph_017,D,False
aph_018,D,False
aph_019,D,False
aph_020,D,False
aph_021,D,False
aph_022,D,False
aph_023,D,False
aph_024,D,False
aph_025,D,False
aph_026,D,False
aph_027,D,False
aph_028,D,False
aph_029,C,True
aph_030,C,True
aph_031,C,True
aph_032,C,True
aph_033,C,True
aph_034,C,True
aph_035,C,True
aph_036,C,True
aph_037,C,True
aph_038,C,True
aph_039,C,True
aph_040,C,True
aph_041,C,True
aph_042,C,True
aph_043,C,True
aph_044,C,True
aph_045,C,True
aph_046,C,True
aph_047,C,True
aph_048,C,True
aph_049,C,True
aph_050,C,True
aph_051,C,True
aph_052,C,True
aph_053,C,True
aph_054,C,True
aph_055,C,True
aph_056,C,True
aph_057,C,True
aph_058,C,True
aph_059,C,True
aph_060,C,True
aph_061,C,True
aph_062,C,True
aph_063,C,True
aph_064,C,True
aph_065,C,True
aph_066,C,True
aph_067,C,True
aph_068,C,True
aph_069,C,True
aph_070,C,True
aph_071,C,True
aph_072,C,True
aph_073,C,True
aph_074,C,True
aph_075,C,True
aph_076,C,True
aph_077,C,True
aph_078,C,True
aph_079,C,True
aph_080,C,True
aph_081,C,True
aph_082,C,True
aph_083,C,True
aph_084,C,True
aph_085,C,True
aph_086,C,True
aph_087,C,True
aph_088,C,True
aph_089,C,True
aph_090,C,True
aph_091,C,True
aph_092,C,True
aph_093,C,True
aph_094,C,True
aph_095,C,True
aph_096,C,True
aph_097,C,True
aph_098,C,True
aph_099,C,True
aph_100,C,True
aph_101,C,True
aph_102,C,True
ati_000,,
ati_001,,
ati_002,,
ati_003,,
ati_004,,
ati_005,,
ati_006,,
ati_007,,
ati_008,,
ati_009,,
ati_010,,
ati_011,,
ati_012,,
ati_013,,
ati_014,,
ati_015,,
ati_016,,
ati_017,,
ati_018,,
ati_019,,
ati_020,,
ati_021,,
ati_022,,
ati_023,,
ati_024,,
ati_025,,
ati_026,,
ati_027,,
ati_028,,
ati_029,,
ati_030,,
ati_031,,
ati_032,,
ati_033,,
ati_034,,
ati_035,,
ati_036,,
ati_037,,
ati_038,,
ati_039,,
ati_040,,
ati_041,,
ati_042,,
ati_043,,
ati_044,,
ati_045,,
ati_046,,
ati_047,,
ati_048,,
ati_049,,
ati_050,,
ati_051,,
ati_052,,
ati_053,,
ati_054,,
ati_055,,
ati_056,,
ati_057,,
ati_058,,
ati_059,,
ati_060,,
ati_061,,
ati_062,,
ati_063,,
ati_064,,
ati_065,,
ati_066,,
ati_067,,
ati_068,,
ati_069,,
ati_070,,
ati_071,,
ati_072,,
ati_073,,
ati_074,,
ati_075,,
ati_076,,
ati_077,,
ati_078,,
ati_079,,
ati_080,,
ati_081,,
ati_082,,
ati_083,,
ati_084,,
ati_085,,
ati_086,,
ati_087,,
ati_088,,
ati_089,,
ati_090,,
ati_091,,
ati_092,,
ati_093,,
ati_094,,
ati_095,,
ati_096,,
ati_097,,
ati_098,,
ati_099,,
ati_100,,
ati_101,,
ati_102,,
ati_103,,
ati_104,,
ati_105,,
ati_106,,
ati_107,,
ati_108,,
ati_109,,
ati_110,,
ati_111,,
